親カテゴリ,H.集計フラグ,H.店舗,H.伝票番号,H.伝票番号枝番,H.元伝票番号,H.合算先伝票番号,H.集計対象営業年月日,H.集計営業年,H.集計営業月,H.集計営業日,H.曜日,H.支払ステータス,H.伝票発行日,H.伝票処理日,H.テーブル番号,H.客数（合計）,H.客数（男）,H.客数（女）,H.深夜料金,H.テーブルチャージ料金,H.サービス料金,H.総商品数,H.伝票金額,H.伝票税額,H.免税額（一般品）,H.免税額（消耗品）,D.免税区分,D.免税額,H.値引金額,H.値割引科目別金額（割引_*nothing*）,H.支払金額（現金）,H.支払金額（クレジットカード）,H.支払金額（ポイント）,H.支払金額（電子マネー）,H.支払金額（商品券：釣り無）,H.支払金額（商品券：釣り有）,H.支払金額（その他）,H.レジ担当者ID,H.スタイリスト（理美容のみ）,H.受付番号,H.テーブル合算後伝票番号,H.税集計区分,H.支払メモ,H.領収書発行回数,H.領収書発行最終日付,H.キッチンプリンタ印字成否,H.キッチンプリンタ印字日付,H.レシートプリンタ印字成否,H.レシートプリンタ印字日付,H.基幹転送成否,H.基幹転送日付,C.お客様,C.お客様代表,C.客層,D.オーダー番号,D.商品カテゴリ1,D.商品カテゴリ2,D.商品カテゴリ3,D.商品カテゴリ4,D.商品カテゴリ5,D.帳票集計対象商品,D.商品,D.サブメニュー,D.商品印字成否,D.サブメニュー印字成否,D.価格,D.数量,D.優先ステータス,D.オーダーメモ,D.オーダー担当者,D.オーダー日時,D.配膳済担当者,D.配膳済日時,D.オーダーキャンセル担当者,D.オーダーキャンセル日時,D.オーダーステータス
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,39,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:03:48,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,41,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/01 19:05:15,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,42,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/01 19:05:15,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,43,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/01 19:05:15,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,44,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:09:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,45,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:09:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,46,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:09:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,47,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:09:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,48,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:09:10,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,49,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/01 19:12:22,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,50,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0303:アルバイト,2018/06/01 19:18:50,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,53,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:19:57,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,54,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:19:57,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,55,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:19:57,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,57,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:27:24,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,58,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:27:24,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,65,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:38:12,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,85,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:46:11,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,86,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:46:11,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,90,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 19:50:17,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,92,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 20:07:37,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,106,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 20:28:13,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,113,ドリンク,ビール,,,,Yes,00000000700:プレミアムモルツ,,1:成功,,480,1,0:設定なし,,0301:店長,2018/06/01 20:44:39,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,84,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,83,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,82,フード,囲炉裏焼き,,,,Yes,00000000676:国産鶏の豪快山賊焼き,そのままx1,1:成功,,720,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,77,フード,山賊の逸品,,,,Yes,00000000673:こだわりの出汁巻き,,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,76,フード,山賊の逸品,,,,Yes,00000000673:こだわりの出汁巻き,,1:成功,,620,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,69,フード,山賊の逸品,,,,Yes,00000000670:茄子と豆腐の揚げ出し,,1:成功,,650,1,0:設定なし,,0301:店長,2018/06/01 19:38:23,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,70,フード,山賊の逸品,,,,Yes,00000000670:茄子と豆腐の揚げ出し,,1:成功,,650,1,0:設定なし,,0301:店長,2018/06/01 19:38:23,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,71,フード,山賊の逸品,,,,Yes,00000000670:茄子と豆腐の揚げ出し,,1:成功,,650,1,0:設定なし,,0301:店長,2018/06/01 19:38:23,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,67,フード,山賊の逸品,,,,Yes,00000000668:アサリの酒蒸し,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/01 19:38:23,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,68,フード,山賊の逸品,,,,Yes,00000000668:アサリの酒蒸し,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/01 19:38:23,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,66,フード,山賊の逸品,,,,Yes,00000000668:アサリの酒蒸し,,1:成功,,680,1,0:設定なし,,0301:店長,2018/06/01 19:38:23,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,142,フード,山賊の揚げ物,,,,Yes,00000000663:ゴボウの唐揚げ,,1:成功,,420,1,0:設定なし,,0301:店長,2018/06/01 22:05:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,79,フード,山賊の揚げ物,,,,Yes,00000000663:ゴボウの唐揚げ,,1:成功,,420,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,141,フード,山賊の揚げ物,,,,Yes,00000000663:ゴボウの唐揚げ,,1:成功,,420,1,0:設定なし,,0301:店長,2018/06/01 22:05:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,80,フード,山賊の揚げ物,,,,Yes,00000000663:ゴボウの唐揚げ,,1:成功,,420,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,81,フード,山賊の揚げ物,,,,Yes,00000000663:ゴボウの唐揚げ,,1:成功,,420,1,0:設定なし,,0303:アルバイト,2018/06/01 19:43:27,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,143,フード,山賊の揚げ物,,,,Yes,00000000662:なんこつ唐揚げ,,1:成功,,420,1,0:設定なし,,0301:店長,2018/06/01 22:05:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,144,フード,山賊の揚げ物,,,,Yes,00000000662:なんこつ唐揚げ,,1:成功,,420,1,0:設定なし,,0301:店長,2018/06/01 22:05:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,4,フード,とり刺身,,,,Yes,00000000658:鶏造り二種,,1:成功,,1380,1,0:設定なし,,0301:店長,2018/06/01 18:46:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,5,フード,とり刺身,,,,Yes,00000000658:鶏造り二種,,1:成功,,1380,1,0:設定なし,,0301:店長,2018/06/01 18:46:16,, ,, ,20:配膳済
,*,003:大和乃山賊,No:201900300001057,0,,,2018/06/01,2018,6,1,金,10:会計済,2018/06/01 18:46:16,2018/06/01 22:46:09,000000015:掘りごたつ3,14,14,0,0,0,0,146,105429,7769,0,0,0:対象外,0,0,0,0,105429,0,0,0,0,0,0301:店長,,,,4:商品単位・外税,,1,20180601224631,1:成功, ,1:成功,2018/06/01 22:46:13,1:成功,2018/06/01 22:48:22,,,,6,フード,とり刺身,,,,Yes,00000000658:鶏造り二種,,1:成功,,1380,1,0:設定なし,,0301:店長,2018/06/01 18:46:16,, ,, ,20:配膳済
